
+-------+------------+------------+------------------------------------------------------------+-------------+--------------------+
| ISO-3 |   Script   |      Count | ISO Name                                                   | Epitran Key |       Status       |
|  ipk  |   OTHER    |          1 | Inupiaq                                                    |     None    |     GAP (ByT5)     |
|  jam  |   OTHER    |          1 | Jamaican Creole English                                    |     None    |     GAP (ByT5)     |
|  jbo  |   OTHER    |          1 | Lojban                                                     |     None    |     GAP (ByT5)     |
|  jut  |   OTHER    |          1 | Jutish                                                     |     None    |     GAP (ByT5)     |
|  kaa  |   OTHER    |          1 | Kara-Kalpak                                                |     None    |     GAP (ByT5)     |
|  kal  |   OTHER    |          1 | Kalaallisut                                                |     None    |     GAP (ByT5)     |
|  kan  |   OTHER    |          1 | Kannada                                                    |     None    |     GAP (ByT5)     |
|  kas  |   OTHER    |          1 | Kashmiri                                                   |     None    |     GAP (ByT5)     |
|  kbd  |   OTHER    |          1 | Kabardian                                                  |     None    |     GAP (ByT5)     |
|  kbp  |   OTHER    |          1 | Kabiyè                                                     |     None    |     GAP (ByT5)     |
|  kea  |   OTHER    |          1 | Kabuverdianu                                               |     None    |     GAP (ByT5)     |
|  khb  |   OTHER    |          1 | Lü                                                         |     None    |     GAP (ByT5)     |
|  khw  |   OTHER    |          1 | Khowar                                                     |     None    |     GAP (ByT5)     |
|  kik  |   OTHER    |          1 | Kikuyu                                                     |     None    |     GAP (ByT5)     |
|  kin  |   OTHER    |          1 | Kinyarwanda                                                |     None    |     GAP (ByT5)     |
|  kir  |   OTHER    |          1 | Kirghiz                                                    |     None    |     GAP (ByT5)     |
|  kiu  |   OTHER    |          1 | Kirmanjki (individual language)                            |     None    |     GAP (ByT5)     |
|  koi  |   OTHER    |          1 | Komi-Permyak                                               |     None    |     GAP (ByT5)     |
|  kom  |   OTHER    |          1 | Komi                                                       |     None    |     GAP (ByT5)     |
|  kon  |   OTHER    |          1 | Kongo                                                      |     None    |     GAP (ByT5)     |
|  krc  |   OTHER    |          1 | Karachay-Balkar                                            |     None    |     GAP (ByT5)     |
|  kri  |   OTHER    |          1 | Krio                                                       |     None    |     GAP (ByT5)     |
|  krj  |   OTHER    |          1 | Kinaray-A                                                  |     None    |     GAP (ByT5)     |
|  krl  |   OTHER    |          1 | Karelian                                                   |     None    |     GAP (ByT5)     |
|  ksh  |   OTHER    |          1 | Kölsch                                                     |     None    |     GAP (ByT5)     |
|  kua  |   OTHER    |          1 | Kuanyama                                                   |     None    |     GAP (ByT5)     |
|  lad  |   OTHER    |          1 | Ladino                                                     |     None    |     GAP (ByT5)     |
|  lbe  |   OTHER    |          1 | Lak                                                        |     None    |     GAP (ByT5)     |
|  lez  |   OTHER    |          1 | Lezghian                                                   |     None    |     GAP (ByT5)     |
|  lfn  |   OTHER    |          1 | Lingua Franca Nova                                         |     None    |     GAP (ByT5)     |
|  lin  |   OTHER    |          1 | Lingala                                                    |     None    |     GAP (ByT5)     |
|  lis  |   OTHER    |          1 | Lisu                                                       |     None    |     GAP (ByT5)     |
|  liv  |   OTHER    |          1 | Liv                                                        |     None    |     GAP (ByT5)     |
