
+-------+------------+------------+------------------------------------------------------------+-------------+--------------------+
| ISO-3 |   Script   |      Count | ISO Name                                                   | Epitran Key |       Status       |
|  ast  |    CJK     |          1 | Asturian                                                   |     None    |     UNHANDLED      |
|  bre  |    CJK     |          1 | Breton                                                     |     None    |     UNHANDLED      |
|  cjy  |    CJK     |          1 | Jinyu Chinese                                              |     None    |     UNHANDLED      |
|  cym  |    CJK     |          1 | Welsh                                                      |     None    |     UNHANDLED      |
|  dec  |    CJK     |          1 | Dagik                                                      |     None    |     UNHANDLED      |
|  eus  |    CJK     |          1 | Basque                                                     |     None    |     UNHANDLED      |
|  gle  |    CJK     |          1 | Irish                                                      |     None    |     UNHANDLED      |
|  heb  |    CJK     |          1 | Hebrew                                                     |     None    |     UNHANDLED      |
|  isl  |    CJK     |          1 | Icelandic                                                  |     None    |     UNHANDLED      |
|  jbn  |    CJK     |          1 | Nafusi                                                     |     None    |     UNHANDLED      |
|  jun  |    CJK     |          1 | Juang                                                      |     None    |     UNHANDLED      |
|  kau  |    CJK     |          1 | Kanuri                                                     |     None    |     UNHANDLED      |
|  ltz  |    CJK     |          1 | Luxembourgish                                              |     None    |     UNHANDLED      |
|  mar  |    CJK     |          1 | Marathi                                                    |     None    |     UNHANDLED      |
|  mlt  |    CJK     |          1 | Maltese                                                    |     None    |     UNHANDLED      |
|  nep  |    CJK     |          1 | Nepali (macrolanguage)                                     |     None    |     UNHANDLED      |
|  oci  |    CJK     |          1 | Occitan (post 1500)                                        |     None    |     UNHANDLED      |
|  pny  |    CJK     |          1 | Pinyin                                                     |     None    |     UNHANDLED      |
|  ppl  |    CJK     |          1 | Pipil                                                      |     None    |     UNHANDLED      |
|  pwn  |    CJK     |          1 | Paiwan                                                     |     None    |     UNHANDLED      |
|  sep  |    CJK     |          1 | Sìcìté Sénoufo                                             |     None    |     UNHANDLED      |
|  stq  |    CJK     |          1 | Saterfriesisch                                             |     None    |     UNHANDLED      |
|  tay  |    CJK     |          1 | Atayal                                                     |     None    |     UNHANDLED      |
|  tdd  |    CJK     |          1 | Tai Nüa                                                    |     None    |     UNHANDLED      |
|  uzb  |    CJK     |          1 | Uzbek                                                      |     None    |     UNHANDLED      |
|  xmf  |    CJK     |          1 | Mingrelian                                                 |     None    |     UNHANDLED      |
